epoch,step,test_acc,test_loss,train_acc,train_loss,valid_acc,valid_loss
51,1143,,,0.24705882370471954,3.9217634201049805,,
52,1165,,,,,0.4000000059604645,3.437020778656006
52,1165,,,0.2235294133424759,3.8636767864227295,,
53,1187,,,,,0.30000001192092896,3.3084285259246826
53,1187,,,0.2235294133424759,3.8412418365478516,,
54,1209,,,,,0.4000000059604645,3.241032838821411
54,1209,,,0.2235294133424759,3.8019983768463135,,
55,1231,,,,,0.4000000059604645,3.1512227058410645
55,1231,,,0.23529411852359772,3.7453806400299072,,
56,1253,,,,,0.4000000059604645,3.135432720184326
56,1253,,,0.23529411852359772,3.7191162109375,,
57,1275,,,,,0.4000000059604645,3.1291818618774414
57,1275,,,0.24705882370471954,3.6806797981262207,,
58,1297,,,,,0.4000000059604645,3.1607651710510254
58,1297,,,0.2235294133424759,3.6427059173583984,,
59,1319,,,,,0.4000000059604645,3.0468850135803223
59,1319,,,0.23529411852359772,3.5885086059570312,,
60,1341,,,,,0.4000000059604645,2.9997618198394775
60,1341,,,0.23529411852359772,3.5632808208465576,,
61,1363,,,,,0.30000001192092896,3.052246570587158
61,1363,,,0.2235294133424759,3.5292515754699707,,
62,1385,,,,,0.4000000059604645,2.9547135829925537
62,1385,,,0.2235294133424759,3.4988977909088135,,
63,1407,,,,,0.4000000059604645,2.8945674896240234
63,1407,,,0.2235294133424759,3.4619297981262207,,
64,1429,,,,,0.4000000059604645,2.9482383728027344
64,1429,,,0.23529411852359772,3.440873146057129,,
65,1451,,,,,0.4000000059604645,2.7654833793640137
65,1451,,,0.24705882370471954,3.385962963104248,,
66,1473,,,,,0.4000000059604645,2.9220798015594482
66,1473,,,0.23529411852359772,3.3642983436584473,,
67,1495,,,,,0.4000000059604645,2.784381151199341
67,1495,,,0.23529411852359772,3.3136610984802246,,
68,1517,,,,,0.4000000059604645,2.6629745960235596
68,1517,,,0.25882354378700256,3.274765968322754,,
69,1539,,,,,0.4000000059604645,2.7910585403442383
69,1539,,,0.24705882370471954,3.253185749053955,,
70,1561,,,,,0.4000000059604645,2.7265565395355225
70,1561,,,0.2235294133424759,3.2529850006103516,,
71,1583,,,,,0.4000000059604645,2.6245293617248535
71,1583,,,0.23529411852359772,3.2145419120788574,,
72,1605,,,,,0.4000000059604645,2.757951021194458
72,1605,,,0.24705882370471954,3.1654462814331055,,
73,1627,,,,,0.4000000059604645,2.593517541885376
73,1627,,,0.24705882370471954,3.117384195327759,,
74,1649,,,,,0.4000000059604645,2.4970173835754395
74,1649,,,0.23529411852359772,3.143282175064087,,
75,1671,,,,,0.4000000059604645,2.5119292736053467
75,1671,,,0.24705882370471954,3.098046064376831,,
76,1693,,,,,0.4000000059604645,2.6305980682373047
76,1693,,,0.23529411852359772,3.0398921966552734,,
77,1715,,,,,0.4000000059604645,2.51952862739563
77,1715,,,0.25882354378700256,3.018803834915161,,
78,1737,,,,,0.4000000059604645,2.5007808208465576
78,1737,,,0.24705882370471954,3.0160038471221924,,
79,1759,,,,,0.4000000059604645,2.4860568046569824
79,1759,,,0.23529411852359772,2.9916563034057617,,
80,1781,,,,,0.4000000059604645,2.567680835723877
80,1781,,,0.23529411852359772,2.9539952278137207,,
81,1803,,,,,0.4000000059604645,2.4064528942108154
81,1803,,,0.2235294133424759,2.9238712787628174,,
82,1825,,,,,0.4000000059604645,2.426398277282715
82,1825,,,0.2235294133424759,2.912564754486084,,
83,1847,,,,,0.4000000059604645,2.3784101009368896
83,1847,,,0.24705882370471954,2.879779100418091,,
84,1869,,,,,0.30000001192092896,2.3861100673675537
84,1869,,,0.24705882370471954,2.8858799934387207,,
85,1891,,,,,0.30000001192092896,2.2588210105895996
85,1891,,,0.23529411852359772,2.848470687866211,,
86,1913,,,,,0.4000000059604645,2.3481602668762207
86,1913,,,0.24705882370471954,2.830479860305786,,
87,1935,,,,,0.4000000059604645,2.214726209640503
87,1935,,,0.25882354378700256,2.787226438522339,,
88,1957,,,,,0.4000000059604645,2.2968292236328125
88,1957,,,0.25882354378700256,2.7817158699035645,,
89,1979,,,,,0.4000000059604645,2.2857465744018555
89,1979,,,0.25882354378700256,2.776360034942627,,
90,2001,,,,,0.30000001192092896,2.2600300312042236
90,2001,,,0.24705882370471954,2.7232558727264404,,
91,2023,,,,,0.30000001192092896,2.2909979820251465
91,2023,,,0.25882354378700256,2.7143287658691406,,
92,2045,,,,,0.30000001192092896,2.2275302410125732
92,2045,,,0.2823529541492462,2.7102439403533936,,
93,2067,,,,,0.30000001192092896,2.166419267654419
93,2067,,,0.2235294133424759,2.695962905883789,,
94,2089,,,,,0.4000000059604645,2.2365691661834717
94,2089,,,0.2823529541492462,2.661961317062378,,
95,2111,,,,,0.4000000059604645,2.2272820472717285
95,2111,,,0.24705882370471954,2.6402413845062256,,
96,2133,,,,,0.30000001192092896,2.268899917602539
96,2133,,,0.23529411852359772,2.634814500808716,,
97,2155,,,,,0.30000001192092896,2.2380447387695312
97,2155,,,0.2823529541492462,2.632050037384033,,
98,2177,,,,,0.30000001192092896,2.081026554107666
98,2177,,,0.23529411852359772,2.602091073989868,,
99,2199,,,,,0.4000000059604645,2.176126718521118
99,2199,,,0.23529411852359772,2.614241361618042,,
100,2200,0.4000000059604645,2.3403573036193848,,,,
