epoch,step,train_acc,train_loss,valid_acc,valid_loss
23,527,0.37931033968925476,2.055004119873047,,
24,549,,,0.30000001192092896,2.0469107627868652
24,549,0.3333333432674408,2.0540108680725098,,
25,571,,,0.30000001192092896,2.041904926300049
25,571,0.4137931168079376,2.058042526245117,,
26,593,,,0.30000001192092896,2.0397913455963135
26,593,0.3333333432674408,2.056525230407715,,
27,615,,,0.30000001192092896,2.0283241271972656
27,615,0.40229883790016174,2.0407016277313232,,
28,637,,,0.30000001192092896,2.024930000305176
28,637,0.37931033968925476,2.0378317832946777,,
29,659,,,0.30000001192092896,2.0078301429748535
29,659,0.4252873659133911,2.028583288192749,,
30,681,,,0.30000001192092896,2.001404285430908
30,681,0.3448275923728943,2.0122411251068115,,
31,703,,,0.30000001192092896,1.9989913702011108
31,703,0.37931033968925476,2.0041251182556152,,
32,725,,,0.30000001192092896,1.9854005575180054
32,725,0.4712643623352051,1.9790644645690918,,
33,747,,,0.30000001192092896,1.9864305257797241
33,747,0.3448275923728943,2.0032153129577637,,
34,769,,,0.30000001192092896,1.9762389659881592
34,769,0.36781609058380127,1.9840872287750244,,
35,791,,,0.30000001192092896,1.981549620628357
35,791,0.36781609058380127,1.9819318056106567,,
36,813,,,0.30000001192092896,1.9676563739776611
36,813,0.36781609058380127,1.9811259508132935,,
37,835,,,0.30000001192092896,1.9588983058929443
37,835,0.40229883790016174,1.955088496208191,,
38,857,,,0.30000001192092896,1.9444868564605713
38,857,0.36781609058380127,1.9601796865463257,,
39,879,,,0.30000001192092896,1.9428447484970093
39,879,0.4597701132297516,1.9608519077301025,,
40,901,,,0.30000001192092896,1.944053292274475
40,901,0.4482758641242981,1.9261400699615479,,
41,923,,,0.30000001192092896,1.9277092218399048
41,923,0.48275861144065857,1.924198865890503,,
42,945,,,0.30000001192092896,1.931278944015503
42,945,0.36781609058380127,1.9467954635620117,,
43,967,,,0.4000000059604645,1.9115883111953735
43,967,0.37931033968925476,1.9237089157104492,,
44,989,,,0.30000001192092896,1.9170639514923096
44,989,0.4482758641242981,1.9116442203521729,,
45,1011,,,0.30000001192092896,1.9061343669891357
45,1011,0.40229883790016174,1.9003794193267822,,
46,1033,,,0.4000000059604645,1.9024032354354858
46,1033,0.4597701132297516,1.9085191488265991,,
47,1055,,,0.4000000059604645,1.9065748453140259
47,1055,0.4712643623352051,1.8955018520355225,,
48,1077,,,0.4000000059604645,1.8872417211532593
48,1077,0.4252873659133911,1.895764946937561,,
49,1099,,,0.30000001192092896,1.8984019756317139
49,1099,0.49425286054611206,1.8828169107437134,,
50,1121,,,0.30000001192092896,1.8825032711029053
50,1121,0.4367816150188446,1.8765300512313843,,
51,1143,,,0.30000001192092896,1.8742115497589111
51,1143,0.4252873659133911,1.882025122642517,,
52,1165,,,0.30000001192092896,1.8707526922225952
52,1165,0.4712643623352051,1.8819024562835693,,
53,1187,,,0.4000000059604645,1.8751327991485596
53,1187,0.4712643623352051,1.877630591392517,,
54,1209,,,0.30000001192092896,1.8590118885040283
54,1209,0.4482758641242981,1.8495912551879883,,
55,1231,,,0.4000000059604645,1.848870038986206
55,1231,0.4597701132297516,1.8563002347946167,,
56,1253,,,0.5,1.8461806774139404
56,1253,0.517241358757019,1.8490012884140015,,
57,1275,,,0.4000000059604645,1.8546634912490845
57,1275,0.49425286054611206,1.858931064605713,,
58,1297,,,0.5,1.8461567163467407
58,1297,0.5057471394538879,1.8334932327270508,,
59,1319,,,0.5,1.8357794284820557
59,1319,0.5517241358757019,1.830145239830017,,
60,1341,,,0.5,1.8299763202667236
60,1341,0.517241358757019,1.8200286626815796,,
61,1363,,,0.5,1.8121064901351929
61,1363,0.5287356376647949,1.8058531284332275,,
62,1385,,,0.5,1.8236892223358154
62,1385,0.4712643623352051,1.8199604749679565,,
63,1407,,,0.5,1.8199878931045532
63,1407,0.5287356376647949,1.8224983215332031,,
64,1429,,,0.5,1.8096511363983154
64,1429,0.5517241358757019,1.8177311420440674,,
65,1451,,,0.5,1.8175013065338135
65,1451,0.48275861144065857,1.8181025981903076,,
66,1473,,,0.5,1.808223009109497
66,1473,0.5862069129943848,1.7955795526504517,,
67,1495,,,0.5,1.8125250339508057
67,1495,0.5057471394538879,1.788150429725647,,
68,1517,,,0.5,1.8075793981552124
68,1517,0.5517241358757019,1.7774513959884644,,
69,1539,,,0.5,1.7773996591567993
69,1539,0.48275861144065857,1.7908935546875,,
70,1561,,,0.5,1.7888376712799072
70,1561,0.5517241358757019,1.7660768032073975,,
71,1583,,,0.5,1.7860963344573975
71,1583,0.5632184147834778,1.7792917490005493,,
72,1605,,,0.5,1.7893993854522705
72,1605,0.5517241358757019,1.7662153244018555,,
73,1627,,,0.5,1.7746732234954834
73,1627,0.5057471394538879,1.7893565893173218,,
74,1649,,,0.5,1.7798106670379639
74,1649,0.540229856967926,1.758815884590149,,
75,1671,,,0.5,1.752266526222229
75,1671,0.5517241358757019,1.7660701274871826,,
76,1693,,,0.5,1.759169340133667
76,1693,0.540229856967926,1.764217495918274,,
77,1715,,,0.5,1.7604650259017944
77,1715,0.540229856967926,1.7541968822479248,,
78,1737,,,0.5,1.7465026378631592
78,1737,0.6551724076271057,1.7273627519607544,,
79,1759,,,0.5,1.7488996982574463
79,1759,0.5862069129943848,1.7396165132522583,,
80,1781,,,0.5,1.733668327331543
80,1781,0.5862069129943848,1.7313593626022339,,
81,1803,,,0.5,1.7523752450942993
81,1803,0.5977011322975159,1.7347519397735596,,
82,1825,,,0.5,1.7325166463851929
82,1825,0.540229856967926,1.7398252487182617,,
83,1847,,,0.5,1.733051061630249
83,1847,0.5862069129943848,1.7380653619766235,,
84,1869,,,0.5,1.7170705795288086
84,1869,0.5747126340866089,1.7206634283065796,,
85,1891,,,0.5,1.71896493434906
85,1891,0.6091954112052917,1.7002872228622437,,
86,1913,,,0.5,1.7118629217147827
86,1913,0.6321839094161987,1.7020725011825562,,
87,1935,,,0.5,1.7138582468032837
87,1935,0.517241358757019,1.7283365726470947,,
88,1957,,,0.5,1.7050660848617554
88,1957,0.5747126340866089,1.7197365760803223,,
89,1979,,,0.5,1.7024879455566406
89,1979,0.5747126340866089,1.7204177379608154,,
90,2001,,,0.5,1.704745888710022
90,2001,0.6091954112052917,1.6913951635360718,,
91,2023,,,0.5,1.6996046304702759
91,2023,0.6091954112052917,1.6663521528244019,,
92,2045,,,0.5,1.685813546180725
92,2045,0.6206896305084229,1.6753736734390259,,
93,2067,,,0.5,1.6839730739593506
93,2067,0.6321839094161987,1.6610931158065796,,
94,2089,,,0.5,1.6827211380004883
94,2089,0.6321839094161987,1.6814427375793457,,
95,2111,,,0.5,1.68430495262146
95,2111,0.6666666865348816,1.6626861095428467,,
96,2133,,,0.5,1.6849517822265625
96,2133,0.6666666865348816,1.6591393947601318,,
97,2155,,,0.5,1.6690771579742432
97,2155,0.5632184147834778,1.6548672914505005,,
98,2177,,,0.5,1.6672595739364624
98,2177,0.7241379022598267,1.6302181482315063,,
99,2199,,,0.5,1.6721789836883545
99,2199,0.5632184147834778,1.669569492340088,,
100,2221,,,0.5,1.6539338827133179
100,2221,0.5977011322975159,1.6751835346221924,,
101,2243,,,0.5,1.6427040100097656
101,2243,0.6206896305084229,1.6366465091705322,,
102,2265,,,0.5,1.6521861553192139
102,2265,0.6321839094161987,1.6681689023971558,,
103,2287,,,0.5,1.6489193439483643
103,2287,0.6436781883239746,1.640687108039856,,
104,2309,,,0.5,1.6453831195831299
104,2309,0.6551724076271057,1.6338988542556763,,
105,2331,,,0.5,1.6441128253936768
105,2331,0.6436781883239746,1.6244785785675049,,
106,2353,,,0.5,1.633718490600586
106,2353,0.5747126340866089,1.6327509880065918,,
107,2375,,,0.5,1.6277110576629639
107,2375,0.6781609058380127,1.6078795194625854,,
108,2397,,,0.5,1.6222589015960693
108,2397,0.6551724076271057,1.6106326580047607,,
109,2419,,,0.5,1.6223682165145874
109,2419,0.6551724076271057,1.610702633857727,,
110,2441,,,0.5,1.6222892999649048
110,2441,0.7471264600753784,1.5972535610198975,,
111,2463,,,0.6000000238418579,1.612512230873108
111,2463,0.7126436829566956,1.5354084968566895,,
112,2485,,,0.699999988079071,1.5923149585723877
112,2485,0.6896551847457886,1.5921876430511475,,
113,2507,,,0.6000000238418579,1.606737494468689
113,2507,0.6781609058380127,1.5953083038330078,,
114,2529,,,0.5,1.6178247928619385
114,2529,0.7126436829566956,1.591635823249817,,
115,2551,,,0.6000000238418579,1.6044092178344727
115,2551,0.6666666865348816,1.5976860523223877,,
116,2573,,,0.699999988079071,1.5958306789398193
116,2573,0.6436781883239746,1.5787714719772339,,
117,2595,,,0.6000000238418579,1.5917805433273315
117,2595,0.6436781883239746,1.581390380859375,,
118,2617,,,0.6000000238418579,1.5910803079605103
118,2617,0.6321839094161987,1.581106424331665,,
119,2639,,,0.5,1.5863837003707886
119,2639,0.6781609058380127,1.56026291847229,,
120,2661,,,0.5,1.5908739566802979
120,2661,0.7011494040489197,1.5775294303894043,,
121,2683,,,0.6000000238418579,1.580631971359253
121,2683,0.7356321811676025,1.568678617477417,,
122,2705,,,0.6000000238418579,1.5776820182800293
122,2705,0.6551724076271057,1.5608621835708618,,
123,2727,,,0.6000000238418579,1.5668832063674927
123,2727,0.7011494040489197,1.5616816282272339,,
124,2749,,,0.5,1.570927619934082
124,2749,0.7356321811676025,1.5303459167480469,,
125,2771,,,0.699999988079071,1.5514425039291382
125,2771,0.7126436829566956,1.551430583000183,,
126,2793,,,0.6000000238418579,1.55512273311615
126,2793,0.6781609058380127,1.5534347295761108,,
127,2815,,,0.6000000238418579,1.545855164527893
127,2815,0.6781609058380127,1.5466628074645996,,
128,2837,,,0.6000000238418579,1.5492713451385498
128,2837,0.7011494040489197,1.5128662586212158,,
129,2859,,,0.699999988079071,1.5379685163497925
129,2859,0.7241379022598267,1.5095367431640625,,
130,2881,,,0.6000000238418579,1.5485975742340088
130,2881,0.6896551847457886,1.5293418169021606,,
131,2903,,,0.5,1.5382208824157715
131,2903,0.7011494040489197,1.5193158388137817,,
132,2925,,,0.699999988079071,1.5221267938613892
132,2925,0.7356321811676025,1.5071690082550049,,
133,2947,,,0.6000000238418579,1.5285753011703491
133,2947,0.7011494040489197,1.483898639678955,,
134,2969,,,0.699999988079071,1.5259058475494385
134,2969,0.6666666865348816,1.4975664615631104,,
135,2991,,,0.699999988079071,1.5284349918365479
135,2991,0.6781609058380127,1.4885013103485107,,
136,3013,,,0.699999988079071,1.51369309425354
136,3013,0.6551724076271057,1.518523097038269,,
137,3035,,,0.699999988079071,1.5094795227050781
137,3035,0.7241379022598267,1.4715304374694824,,
138,3057,,,0.6000000238418579,1.507513165473938
138,3057,0.7126436829566956,1.4835710525512695,,
139,3079,,,0.6000000238418579,1.4995737075805664
139,3079,0.6896551847457886,1.475900411605835,,
140,3101,,,0.699999988079071,1.4799654483795166
140,3101,0.7126436829566956,1.4628440141677856,,
141,3123,,,0.6000000238418579,1.4937418699264526
141,3123,0.7241379022598267,1.4627141952514648,,
142,3145,,,0.6000000238418579,1.5106841325759888
142,3145,0.7816091775894165,1.4638718366622925,,
143,3167,,,0.699999988079071,1.4790840148925781
143,3167,0.7586206793785095,1.4363839626312256,,
144,3189,,,0.699999988079071,1.4811818599700928
144,3189,0.7356321811676025,1.4655829668045044,,
145,3211,,,0.699999988079071,1.4825880527496338
145,3211,0.7471264600753784,1.463838815689087,,
146,3233,,,0.699999988079071,1.4628636837005615
146,3233,0.7471264600753784,1.445245385169983,,
147,3255,,,0.699999988079071,1.4673254489898682
147,3255,0.7471264600753784,1.4464783668518066,,
148,3277,,,0.699999988079071,1.4742070436477661
148,3277,0.7241379022598267,1.4477193355560303,,
149,3299,,,0.6000000238418579,1.4621342420578003
149,3299,0.7816091775894165,1.4430038928985596,,
150,3321,,,0.699999988079071,1.4588243961334229
150,3321,0.7471264600753784,1.4311479330062866,,
151,3343,,,0.6000000238418579,1.4550853967666626
151,3343,0.7356321811676025,1.4323818683624268,,
152,3365,,,0.699999988079071,1.4497747421264648
152,3365,0.7241379022598267,1.4375826120376587,,
153,3387,,,0.699999988079071,1.437819242477417
153,3387,0.7011494040489197,1.4152251482009888,,
154,3409,,,0.699999988079071,1.446760892868042
154,3409,0.7816091775894165,1.4079012870788574,,
155,3431,,,0.800000011920929,1.4226350784301758
155,3431,0.7241379022598267,1.4413716793060303,,
156,3453,,,0.699999988079071,1.4217342138290405
156,3453,0.7126436829566956,1.4181885719299316,,
157,3475,,,0.800000011920929,1.4188743829727173
157,3475,0.7471264600753784,1.4238709211349487,,
158,3497,,,0.800000011920929,1.4161373376846313
158,3497,0.7701149582862854,1.4054696559906006,,
159,3519,,,0.699999988079071,1.4100100994110107
159,3519,0.7586206793785095,1.408351182937622,,
160,3541,,,0.699999988079071,1.4189506769180298
160,3541,0.7011494040489197,1.4086507558822632,,
161,3563,,,0.699999988079071,1.4047906398773193
161,3563,0.7586206793785095,1.3968333005905151,,
162,3585,,,0.699999988079071,1.4049551486968994
162,3585,0.7471264600753784,1.3760647773742676,,
163,3607,,,0.800000011920929,1.408029317855835
163,3607,0.7241379022598267,1.3902291059494019,,
164,3629,,,0.699999988079071,1.4033585786819458
164,3629,0.7356321811676025,1.3606051206588745,,
165,3651,,,0.699999988079071,1.385215163230896
165,3651,0.8045976758003235,1.3618282079696655,,
166,3673,,,0.699999988079071,1.3916538953781128
166,3673,0.7701149582862854,1.3714303970336914,,
167,3695,,,0.699999988079071,1.3831695318222046
167,3695,0.8045976758003235,1.3669084310531616,,
168,3717,,,0.800000011920929,1.3746075630187988
168,3717,0.7241379022598267,1.3578740358352661,,
169,3739,,,0.800000011920929,1.3909157514572144
169,3739,0.7701149582862854,1.4011231660842896,,
170,3761,,,0.800000011920929,1.3817058801651
170,3761,0.8045976758003235,1.3729461431503296,,
171,3783,,,0.800000011920929,1.3651788234710693
171,3783,0.7816091775894165,1.3539477586746216,,
172,3805,,,0.800000011920929,1.3647778034210205
172,3805,0.7586206793785095,1.3535747528076172,,
173,3827,,,0.800000011920929,1.3689093589782715
173,3827,0.8045976758003235,1.3571648597717285,,
174,3849,,,0.699999988079071,1.3554518222808838
174,3849,0.8160919547080994,1.3511275053024292,,
175,3871,,,0.800000011920929,1.3577370643615723
175,3871,0.7816091775894165,1.3266428709030151,,
176,3893,,,0.699999988079071,1.3588385581970215
176,3893,0.6781609058380127,1.3695749044418335,,
177,3915,,,0.800000011920929,1.349302053451538
177,3915,0.7356321811676025,1.3285669088363647,,
178,3937,,,0.800000011920929,1.3385791778564453
178,3937,0.7816091775894165,1.351443886756897,,
179,3959,,,0.800000011920929,1.3338407278060913
179,3959,0.7586206793785095,1.3217761516571045,,
180,3981,,,0.800000011920929,1.3354755640029907
180,3981,0.7701149582862854,1.3436312675476074,,
181,4003,,,0.699999988079071,1.3401317596435547
181,4003,0.7471264600753784,1.3276698589324951,,
182,4025,,,0.800000011920929,1.3203576803207397
182,4025,0.7356321811676025,1.3278851509094238,,
183,4047,,,0.800000011920929,1.3284021615982056
183,4047,0.7816091775894165,1.3191527128219604,,
184,4069,,,0.800000011920929,1.314526081085205
184,4069,0.8045976758003235,1.2864800691604614,,
185,4091,,,0.800000011920929,1.3032373189926147
185,4091,0.7471264600753784,1.318166732788086,,
186,4113,,,0.800000011920929,1.310753583908081
186,4113,0.7816091775894165,1.2813128232955933,,
187,4135,,,0.800000011920929,1.3057365417480469
187,4135,0.7816091775894165,1.2749491930007935,,
188,4157,,,0.800000011920929,1.2921556234359741
188,4157,0.8045976758003235,1.2615689039230347,,
189,4179,,,0.800000011920929,1.3103058338165283
189,4179,0.7816091775894165,1.2988675832748413,,
190,4201,,,0.800000011920929,1.3004273176193237
190,4201,0.7816091775894165,1.3088924884796143,,
191,4223,,,0.800000011920929,1.2745076417922974
191,4223,0.7701149582862854,1.289008617401123,,
192,4245,,,0.800000011920929,1.289111852645874
192,4245,0.7701149582862854,1.2889560461044312,,
193,4267,,,0.800000011920929,1.289839506149292
193,4267,0.8045976758003235,1.2673598527908325,,
194,4289,,,0.800000011920929,1.2745959758758545
194,4289,0.7931034564971924,1.3022146224975586,,
195,4311,,,0.800000011920929,1.2792503833770752
195,4311,0.8160919547080994,1.2817776203155518,,
196,4333,,,0.800000011920929,1.27968168258667
196,4333,0.8045976758003235,1.2611058950424194,,
197,4355,,,0.800000011920929,1.2807672023773193
197,4355,0.7931034564971924,1.2570836544036865,,
198,4377,,,0.800000011920929,1.271357774734497
198,4377,0.7816091775894165,1.2630736827850342,,
199,4399,,,0.800000011920929,1.2671500444412231
199,4399,0.8045976758003235,1.2553150653839111,,
200,4421,,,0.800000011920929,1.270626425743103
200,4421,0.8275862336158752,1.2151209115982056,,
201,4443,,,0.800000011920929,1.2482154369354248
201,4443,0.7586206793785095,1.2564549446105957,,
202,4465,,,0.800000011920929,1.233323335647583
202,4465,0.7701149582862854,1.24338698387146,,
203,4487,,,0.800000011920929,1.2363035678863525
203,4487,0.7816091775894165,1.2263027429580688,,
204,4509,,,0.800000011920929,1.2469465732574463
204,4509,0.8275862336158752,1.2204827070236206,,
205,4531,,,0.800000011920929,1.247146487236023
205,4531,0.7931034564971924,1.2164115905761719,,
206,4553,,,0.800000011920929,1.2480467557907104
206,4553,0.7356321811676025,1.225098967552185,,
207,4575,,,0.800000011920929,1.2487099170684814
207,4575,0.8045976758003235,1.1741788387298584,,
208,4597,,,0.800000011920929,1.2303274869918823
208,4597,0.7586206793785095,1.2240444421768188,,
209,4619,,,0.800000011920929,1.2173616886138916
209,4619,0.8505747318267822,1.2607088088989258,,
210,4641,,,0.800000011920929,1.22744619846344
210,4641,0.7931034564971924,1.2595653533935547,,
211,4663,,,0.800000011920929,1.2250335216522217
211,4663,0.7931034564971924,1.2183796167373657,,
212,4685,,,0.800000011920929,1.2066457271575928
212,4685,0.7356321811676025,1.2118245363235474,,
213,4707,,,0.800000011920929,1.2220712900161743
213,4707,0.7816091775894165,1.1911953687667847,,
214,4729,,,0.800000011920929,1.2052388191223145
214,4729,0.7586206793785095,1.2515184879302979,,
215,4751,,,0.800000011920929,1.2130235433578491
215,4751,0.7701149582862854,1.2207748889923096,,
216,4773,,,0.800000011920929,1.194728136062622
216,4773,0.8045976758003235,1.1965293884277344,,
217,4795,,,0.800000011920929,1.2140121459960938
217,4795,0.8275862336158752,1.1581393480300903,,
218,4817,,,0.800000011920929,1.2052117586135864
218,4817,0.7816091775894165,1.2084804773330688,,
219,4839,,,0.800000011920929,1.192372441291809
219,4839,0.8045976758003235,1.19405198097229,,
220,4861,,,0.800000011920929,1.190693736076355
220,4861,0.8160919547080994,1.1972440481185913,,
221,4883,,,0.800000011920929,1.1986631155014038
221,4883,0.7931034564971924,1.1925333738327026,,
222,4905,,,0.800000011920929,1.1964552402496338
222,4905,0.8160919547080994,1.1695140600204468,,
223,4927,,,0.800000011920929,1.1891255378723145
223,4927,0.8045976758003235,1.158919095993042,,
224,4949,,,0.800000011920929,1.1872241497039795
224,4949,0.8160919547080994,1.1428147554397583,,
225,4971,,,0.800000011920929,1.1803408861160278
225,4971,0.7586206793785095,1.1829235553741455,,
226,4993,,,0.800000011920929,1.1805639266967773
226,4993,0.8160919547080994,1.165913462638855,,
227,5015,,,0.800000011920929,1.1794596910476685
227,5015,0.7471264600753784,1.1924937963485718,,
228,5037,,,0.800000011920929,1.171467900276184
228,5037,0.8045976758003235,1.171507477760315,,
229,5059,,,0.800000011920929,1.155550479888916
229,5059,0.8045976758003235,1.1911782026290894,,
230,5081,,,0.800000011920929,1.1714664697647095
230,5081,0.8045976758003235,1.1642149686813354,,
231,5103,,,0.800000011920929,1.1535193920135498
231,5103,0.7931034564971924,1.1729525327682495,,
232,5125,,,0.800000011920929,1.1625657081604004
232,5125,0.7816091775894165,1.1378768682479858,,
233,5147,,,0.800000011920929,1.168936014175415
233,5147,0.8045976758003235,1.164975881576538,,
234,5169,,,0.800000011920929,1.1604021787643433
234,5169,0.8045976758003235,1.1521937847137451,,
235,5191,,,0.800000011920929,1.1460092067718506
235,5191,0.8505747318267822,1.1150894165039062,,
236,5213,,,0.800000011920929,1.1652758121490479
236,5213,0.7931034564971924,1.111199140548706,,
237,5235,,,0.800000011920929,1.169296145439148
237,5235,0.8390804529190063,1.124991536140442,,
238,5257,,,0.800000011920929,1.154014229774475
238,5257,0.8160919547080994,1.1262818574905396,,
239,5279,,,0.800000011920929,1.1525336503982544
239,5279,0.8505747318267822,1.1004515886306763,,
240,5301,,,0.800000011920929,1.1416206359863281
240,5301,0.7931034564971924,1.1293021440505981,,
241,5323,,,0.800000011920929,1.1415417194366455
241,5323,0.7931034564971924,1.109681248664856,,
242,5345,,,0.800000011920929,1.1300594806671143
242,5345,0.8390804529190063,1.1222894191741943,,
243,5367,,,0.800000011920929,1.130895733833313
243,5367,0.7931034564971924,1.107273817062378,,
244,5389,,,0.800000011920929,1.1340970993041992
244,5389,0.8275862336158752,1.0962854623794556,,
245,5411,,,0.800000011920929,1.1236635446548462
245,5411,0.8275862336158752,1.1458133459091187,,
246,5433,,,0.800000011920929,1.130901575088501
246,5433,0.7931034564971924,1.1046559810638428,,
247,5455,,,0.800000011920929,1.141527771949768
247,5455,0.8160919547080994,1.0781656503677368,,
248,5477,,,0.800000011920929,1.118321418762207
248,5477,0.8275862336158752,1.0777997970581055,,
249,5499,,,0.800000011920929,1.10843825340271
249,5499,0.8275862336158752,1.089279294013977,,
250,5521,,,0.800000011920929,1.1204913854599
250,5521,0.8390804529190063,1.0883657932281494,,
251,5543,,,0.800000011920929,1.109602928161621
251,5543,0.8160919547080994,1.1054644584655762,,
252,5565,,,0.800000011920929,1.1117169857025146
252,5565,0.7931034564971924,1.1085186004638672,,
253,5587,,,0.800000011920929,1.084062933921814
253,5587,0.8160919547080994,1.0882691144943237,,
254,5609,,,0.800000011920929,1.0982131958007812
254,5609,0.7931034564971924,1.150566577911377,,
255,5631,,,0.800000011920929,1.1088286638259888
255,5631,0.8160919547080994,1.1279643774032593,,
256,5653,,,0.800000011920929,1.0852760076522827
256,5653,0.8160919547080994,1.120248794555664,,
257,5675,,,0.800000011920929,1.0853583812713623
257,5675,0.7931034564971924,1.0910736322402954,,
258,5697,,,0.800000011920929,1.0856807231903076
258,5697,0.8275862336158752,1.0823640823364258,,
259,5719,,,0.800000011920929,1.0764788389205933
259,5719,0.7816091775894165,1.109377145767212,,
260,5741,,,0.800000011920929,1.071664571762085
260,5741,0.7931034564971924,1.0902721881866455,,
261,5763,,,0.800000011920929,1.0954511165618896
261,5763,0.8275862336158752,1.0548495054244995,,
262,5785,,,0.800000011920929,1.1020512580871582
262,5785,0.8275862336158752,1.0312694311141968,,
263,5807,,,0.800000011920929,1.0791834592819214
263,5807,0.8160919547080994,1.073461890220642,,
264,5829,,,0.800000011920929,1.0584948062896729
264,5829,0.8390804529190063,1.0761436223983765,,
265,5851,,,0.800000011920929,1.0804712772369385
265,5851,0.7931034564971924,1.1135236024856567,,
266,5873,,,0.800000011920929,1.0790915489196777
266,5873,0.8160919547080994,1.0999798774719238,,
267,5895,,,0.800000011920929,1.073675513267517
267,5895,0.8390804529190063,1.035366415977478,,
268,5917,,,0.800000011920929,1.0586161613464355
268,5917,0.8045976758003235,1.091029167175293,,
269,5939,,,0.800000011920929,1.0714032649993896
269,5939,0.8160919547080994,1.0463405847549438,,
270,5961,,,0.800000011920929,1.0431339740753174
270,5961,0.8390804529190063,1.0562561750411987,,
271,5983,,,0.800000011920929,1.069610357284546
271,5983,0.8045976758003235,1.0696120262145996,,
272,6005,,,0.800000011920929,1.0558621883392334
272,6005,0.8390804529190063,1.0296381711959839,,
273,6027,,,0.800000011920929,1.0728250741958618
273,6027,0.8160919547080994,1.0177674293518066,,
274,6049,,,0.800000011920929,1.0518012046813965
274,6049,0.7816091775894165,1.0890427827835083,,
275,6071,,,0.800000011920929,1.0589505434036255
275,6071,0.8160919547080994,1.033442497253418,,
276,6093,,,0.800000011920929,1.0367530584335327
276,6093,0.8160919547080994,1.0592926740646362,,
277,6115,,,0.800000011920929,1.0593481063842773
277,6115,0.8505747318267822,1.0088814496994019,,
278,6137,,,0.800000011920929,1.0615603923797607
278,6137,0.8390804529190063,1.0352481603622437,,
279,6159,,,0.800000011920929,1.0502591133117676
279,6159,0.8390804529190063,1.0263692140579224,,
280,6181,,,0.800000011920929,1.0521211624145508
280,6181,0.8045976758003235,1.024585247039795,,
281,6203,,,0.800000011920929,1.047978401184082
281,6203,0.8505747318267822,1.0512298345565796,,
282,6225,,,0.800000011920929,1.0317835807800293
282,6225,0.8275862336158752,1.0185359716415405,,
283,6247,,,0.800000011920929,1.039659857749939
283,6247,0.8505747318267822,1.0227793455123901,,
284,6269,,,0.800000011920929,1.0436756610870361
284,6269,0.8620689511299133,1.0006781816482544,,
285,6291,,,0.800000011920929,1.0319440364837646
285,6291,0.8620689511299133,1.043309211730957,,
286,6313,,,0.800000011920929,1.0525152683258057
286,6313,0.8390804529190063,0.9850181341171265,,
287,6335,,,0.800000011920929,1.0257723331451416
287,6335,0.7931034564971924,1.0173121690750122,,
288,6357,,,0.800000011920929,1.0235751867294312
288,6357,0.8275862336158752,1.033818006515503,,
289,6379,,,0.800000011920929,1.0150562524795532
289,6379,0.8390804529190063,0.9862505197525024,,
290,6401,,,0.800000011920929,1.0414063930511475
290,6401,0.8045976758003235,1.0177099704742432,,
291,6423,,,0.800000011920929,1.0498600006103516
291,6423,0.8390804529190063,0.9901002645492554,,
292,6445,,,0.800000011920929,1.0265952348709106
