epoch,step,train_acc,train_loss,valid_acc,valid_loss
33,3059,0.6155988574028015,1.6005843877792358,,
34,3149,,,0.6818181872367859,1.3972171545028687
34,3149,0.5905292630195618,1.5914225578308105,,
35,3239,,,0.6590909361839294,1.376082181930542
35,3239,0.6072423458099365,1.5774028301239014,,
36,3329,,,0.7045454382896423,1.3648669719696045
36,3329,0.6295264363288879,1.5447807312011719,,
37,3419,,,0.6590909361839294,1.3552374839782715
37,3419,0.6350975036621094,1.5442405939102173,,
38,3509,,,0.7272727489471436,1.3297752141952515
38,3509,0.6657381653785706,1.5258398056030273,,
39,3599,,,0.7045454382896423,1.307430624961853
39,3599,0.6350975036621094,1.519461750984192,,
40,3689,,,0.7272727489471436,1.2923117876052856
40,3689,0.6295264363288879,1.5033018589019775,,
41,3779,,,0.7272727489471436,1.2822024822235107
41,3779,0.632311999797821,1.4833505153656006,,
42,3869,,,0.7045454382896423,1.265847086906433
42,3869,0.6545960903167725,1.4638333320617676,,
43,3959,,,0.7272727489471436,1.2468661069869995
43,3959,0.6908078193664551,1.4538323879241943,,
44,4049,,,0.7272727489471436,1.2314428091049194
44,4049,0.6629526615142822,1.4444763660430908,,
45,4139,,,0.7272727489471436,1.2095329761505127
45,4139,0.6601671576499939,1.4272832870483398,,
46,4229,,,0.75,1.2003880739212036
46,4229,0.6518105864524841,1.414146065711975,,
47,4319,,,0.7272727489471436,1.1778545379638672
47,4319,0.679665744304657,1.4141238927841187,,
48,4409,,,0.7272727489471436,1.1716203689575195
48,4409,0.6462395787239075,1.4044053554534912,,
49,4499,,,0.7272727489471436,1.1487698554992676
49,4499,0.6852367520332336,1.3752050399780273,,
50,4589,,,0.75,1.1276061534881592
50,4589,0.7214484810829163,1.3631702661514282,,
51,4679,,,0.75,1.112115740776062
51,4679,0.6963788270950317,1.3576833009719849,,
52,4769,,,0.7272727489471436,1.1223194599151611
52,4769,0.7047353982925415,1.324072003364563,,
53,4859,,,0.7272727489471436,1.101383090019226
53,4859,0.6852367520332336,1.327077865600586,,
54,4949,,,0.75,1.0716415643692017
54,4949,0.7214484810829163,1.301547646522522,,
55,5039,,,0.7727272510528564,1.047059178352356
55,5039,0.7103064060211182,1.3182978630065918,,
56,5129,,,0.7727272510528564,1.044694185256958
56,5129,0.7019498348236084,1.3000587224960327,,
57,5219,,,0.7727272510528564,1.029374361038208
57,5219,0.7158774137496948,1.2837045192718506,,
58,5309,,,0.7727272510528564,1.0264633893966675
58,5309,0.7186629772186279,1.2776280641555786,,
59,5399,,,0.7954545617103577,1.0221163034439087
59,5399,0.7186629772186279,1.252905249595642,,
60,5489,,,0.7727272510528564,1.00507390499115
60,5489,0.7186629772186279,1.2308473587036133,,
61,5579,,,0.7727272510528564,0.9778398871421814
61,5579,0.7298049926757812,1.2231190204620361,,
62,5669,,,0.7954545617103577,0.9645092487335205
62,5669,0.7520891427993774,1.2207907438278198,,
63,5759,,,0.75,0.9529794454574585
63,5759,0.7353760600090027,1.2120243310928345,,
64,5849,,,0.75,0.948628842830658
64,5849,0.7186629772186279,1.2051337957382202,,
65,5939,,,0.7954545617103577,0.9295305609703064
65,5939,0.7130919098854065,1.1901049613952637,,
66,6029,,,0.7954545617103577,0.9445489645004272
66,6029,0.7242339849472046,1.1755346059799194,,
67,6119,,,0.7954545617103577,0.905453622341156
67,6119,0.738161563873291,1.1659843921661377,,
68,6209,,,0.8409090638160706,0.8925099968910217
68,6209,0.7493036389350891,1.1455479860305786,,
69,6299,,,0.7954545617103577,0.8771162629127502
69,6299,0.738161563873291,1.1431090831756592,,
70,6389,,,0.8409090638160706,0.8387041091918945
70,6389,0.7242339849472046,1.124650239944458,,
71,6479,,,0.7954545617103577,0.8653602004051208
71,6479,0.7688022255897522,1.1173992156982422,,
72,6569,,,0.8863636255264282,0.8307023644447327
72,6569,0.7715877294540405,1.1026228666305542,,
73,6659,,,0.7954545617103577,0.8121190667152405
73,6659,0.7576601505279541,1.114103078842163,,
74,6749,,,0.9090909361839294,0.8365091681480408
74,6749,0.7688022255897522,1.079490065574646,,
75,6839,,,0.8636363744735718,0.7887429594993591
75,6839,0.7576601505279541,1.0930144786834717,,
76,6929,,,0.9090909361839294,0.8062085509300232
76,6929,0.7715877294540405,1.0668158531188965,,
77,7019,,,0.8409090638160706,0.7714683413505554
77,7019,0.7715877294540405,1.0622889995574951,,
78,7109,,,0.8863636255264282,0.7674576044082642
78,7109,0.7799443006515503,1.0543859004974365,,
79,7199,,,0.8409090638160706,0.7796869874000549
79,7199,0.7910863757133484,1.029470682144165,,
80,7289,,,0.9090909361839294,0.742760419845581
80,7289,0.777158796787262,1.011499047279358,,
81,7379,,,0.9090909361839294,0.7485347390174866
81,7379,0.7910863757133484,0.9999960660934448,,
82,7469,,,0.8863636255264282,0.7354177832603455
82,7469,0.7994428873062134,0.9841352105140686,,
83,7559,,,0.9090909361839294,0.718443751335144
83,7559,0.777158796787262,0.9918575286865234,,
84,7649,,,0.9090909361839294,0.6967019438743591
84,7649,0.8022283911705017,0.9672069549560547,,
85,7739,,,0.8863636255264282,0.6971920728683472
85,7739,0.7994428873062134,0.9666680097579956,,
86,7829,,,0.9318181872367859,0.6767154335975647
86,7829,0.8217270374298096,0.9421849846839905,,
87,7919,,,0.9090909361839294,0.6739956140518188
87,7919,0.7715877294540405,0.9758903384208679,,
88,8009,,,0.9318181872367859,0.6562361717224121
88,8009,0.8133704662322998,0.9354236721992493,,
89,8099,,,0.9090909361839294,0.6582470536231995
89,8099,0.7910863757133484,0.9252008199691772,,
90,8189,,,0.9090909361839294,0.6218827962875366
90,8189,0.7910863757133484,0.9374040961265564,,
91,8279,,,0.9090909361839294,0.615126371383667
91,8279,0.8105849623680115,0.9238683581352234,,
92,8369,,,0.9090909361839294,0.6560162901878357
92,8369,0.8161559700965881,0.9153794050216675,,
93,8459,,,0.8863636255264282,0.6297624707221985
93,8459,0.8272980451583862,0.8830045461654663,,
94,8549,,,0.9090909361839294,0.602550745010376
94,8549,0.8105849623680115,0.8912295699119568,,
95,8639,,,0.9318181872367859,0.6003921627998352
95,8639,0.7883008122444153,0.9065906405448914,,
96,8729,,,0.9090909361839294,0.6011174917221069
96,8729,0.8022283911705017,0.8770059943199158,,
97,8819,,,0.9318181872367859,0.5937456488609314
97,8819,0.8133704662322998,0.8558353781700134,,
98,8909,,,0.9318181872367859,0.5970636010169983
98,8909,0.7938718795776367,0.8825566172599792,,
99,8999,,,0.9318181872367859,0.5355640649795532
99,8999,0.8328690528869629,0.8423031568527222,,
100,9089,,,0.9318181872367859,0.5677900910377502
100,9089,0.8328690528869629,0.8159949779510498,,
101,9179,,,0.9318181872367859,0.54007488489151
101,9179,0.8384401202201843,0.8195523619651794,,
102,9269,,,0.9318181872367859,0.5335519313812256
102,9269,0.8300835490226746,0.8247961401939392,,
103,9359,,,0.9318181872367859,0.5222454071044922
103,9359,0.8467966318130493,0.7922605276107788,,
104,9449,,,0.9318181872367859,0.544348418712616
104,9449,0.8328690528869629,0.7909438610076904,,
105,9539,,,0.9318181872367859,0.519936203956604
105,9539,0.8467966318130493,0.7786396145820618,,
106,9629,,,0.9318181872367859,0.5028650164604187
106,9629,0.8272980451583862,0.778306782245636,,
107,9719,,,0.9318181872367859,0.5175856947898865
107,9719,0.8579387068748474,0.7679639458656311,,
108,9809,,,0.9318181872367859,0.47346964478492737
108,9809,0.8523676991462708,0.7648412585258484,,
109,9899,,,0.9318181872367859,0.4690786302089691
109,9899,0.8272980451583862,0.7546687722206116,,
110,9989,,,0.9318181872367859,0.49087679386138916
110,9989,0.8579387068748474,0.7288806438446045,,
111,10079,,,0.9318181872367859,0.4718914031982422
111,10079,0.8412256240844727,0.7483600378036499,,
112,10169,,,0.9318181872367859,0.4616953134536743
112,10169,0.8495821952819824,0.7150838971138,,
113,10259,,,0.9318181872367859,0.47178030014038086
113,10259,0.8551532030105591,0.7406206727027893,,
